gene_name,in_degree_pagerank_positive,out_degree_pagerank_positive,oracle_score,suggested_perturbation,label,in_degree_pagerank_positive_se,out_degree_pagerank_positive_se,oracle_score_se,suggested_perturbation_se,oracle_score_pval_acat_fdr,k
ETAA1,1.2311356636958188,1.017992516605298,4.906011659841169e-05,0.05004852540791035,ETAA1,0.0960282239588469,0.0073286515939198285,2.8500669060811636e-06,2.149605849312837e-05,2.5523765621363252e-08,100
ETS1,1.3640649400111604,1.0130666054171726,1.4031862392016592e-08,0.016106857527047394,ETS1,0.08411548856542558,0.00561520174015471,1.9855639882554537e-07,2.74799523607484e-05,0.9748483527542103,100
ETS2,1.2241771484322927,1.0331545122115866,-6.171622766970586e-07,0.033275094032287594,ETS2,0.11273897658579128,0.01682339144798118,2.4914280616478754e-07,2.300725772694634e-05,0.04192241168523593,100
EVA1B,1.3996787927360002,1.0119807851282125,-7.782145631551884e-07,-0.011050114938989282,EVA1B,0.3799348379987406,0.006238830223796633,2.2589894663913114e-07,1.8115368366660294e-05,0.9521720644919355,100
EVPLL,1.2548709754976646,1.0226135100042923,1.8641120620088712e-05,-0.021581540554761885,EVPLL,0.23792250519151747,0.010875001745085908,1.7288834139842717e-06,2.120149745908528e-06,4.905811900350892e-08,100
EXOC1L,1.1402985517077981,1.0191089330254044,-1.3264248513422671e-06,-0.007248774976469577,EXOC1L,0.11026541277815978,0.00945604034846469,3.863928499755835e-07,4.4317198951037074e-07,0.42868084735398404,100
EXOC2,1.0214488210117814,1.0429777404794043,-5.020125154153731e-06,-0.005162653475999832,EXOC2,0.009673860788711922,0.015259613550164332,7.88137709691213e-07,2.7839320147122865e-05,0.18520627749046784,100
EXOC3L4,1.268600811260068,1.0057311552440125,-1.3492300652728772e-07,-0.0005308671481907368,EXOC3L4,0.18615536642718053,0.0033113291517205554,1.7268314022733474e-07,6.523397353070373e-07,0.9789087664306216,100
EYA2,1.0000000498224564,1.02237206288301,1.578061420914878e-07,0.0032617676723748447,EYA2,2.1812152556761222e-09,0.013489683041666214,2.2236471063064414e-07,6.772916870487335e-07,0.8277127871058568,100
EZR,6.534177052766824,6.598245069313391,-4.0193017678546996e-07,0.06921284638345242,EZR,0.10566518068298562,0.10095898161912795,1.7139935962018526e-07,5.6848913157287655e-05,0.429702100161181,100
F10,1.2500012123271889,1.0635148040424074,0.00036093897477258,0.11163004398345948,F10,0.13858006127912534,0.020998213748015304,5.6440616646952164e-06,5.900833926006495e-05,2.431145309398153e-14,100
F2R,1.0642106245854728,1.0216852477309109,-9.349864315311151e-07,0.00805452160537243,F2R,0.03246596191147266,0.009941979472393614,3.409478133532336e-07,2.978296906909632e-06,0.024868170929694115,100
F2RL3,1.1653992659477508,1.0035545234246883,-3.0651267804842066e-05,-0.006065509002655745,F2RL3,0.07555379842843732,0.0018104929292414936,2.2698071669529136e-06,1.951620430793355e-06,9.272029025139136e-08,100
F3,1.215807941048377,1.0207410520631544,-3.9282597530387875e-07,0.002219509482383728,F3,0.15690570848329338,0.01023710173709867,1.6367575435747006e-07,1.2539280463084765e-05,0.7505534679984991,100
F5,1.2116361843734968,1.001807644421102,6.018351076363615e-05,0.026308458633720874,F5,0.147870532605399,0.0011498085259546687,3.187583309425313e-06,7.1122142006671885e-06,2.057049566145268e-09,100
FABP1,1.0053291640241968,1.0043099116930008,-5.574288621801315e-08,-0.00484916711691767,FABP1,0.003071082442483994,0.002387535501596438,1.4912201220437314e-07,8.215554103435986e-07,0.6568525014345671,100
FABP3,1.0706474615821842,1.00866670143189,-3.1123746122574405e-07,-0.0003033762582344934,FABP3,0.04188032218698475,0.0052144164051629496,1.7076398860337173e-07,2.4773851018145457e-06,0.1322335811613438,100
FABP4,1.2532797182615767,1.0207329144881314,1.5689736752122485e-06,0.017528049796819687,FABP4,0.1799393826272149,0.00851839237518016,3.2909152139086034e-07,2.6398752994056307e-06,0.02004878169348992,100
FABP5,8.84645669172294,3.0528222831429037,9.065317231943482e-05,0.07459911048412322,FABP5,0.46381103196543494,0.11444099073863816,3.4101452195051887e-06,3.4286300234709256e-05,2.7112877799121535e-07,100
FABP7,1.013454499727556,1.0216368598611743,3.5962790344612473e-06,-0.010205005537718534,FABP7,0.007585602811405629,0.008322632265460598,6.162054362819475e-07,1.960840240126828e-06,0.1050867683074417,100
FAM104A,1.0000000498224564,1.0261991218634683,2.8333036367200747e-06,0.013983181715011596,FAM104A,2.1812152556761222e-09,0.01228022294838346,5.256710886560949e-07,2.075577615326121e-05,0.03775726460319477,100
FAM104B,1.0300914563497656,1.0154113176290915,1.5595445214700022e-06,0.029984394907951354,FAM104B,0.029998345713584285,0.009386783208586168,3.707996918545953e-07,1.790404466632037e-05,0.9849246029999836,100
FAM110D,1.0367954464722744,1.006530420140422,3.896864732411132e-07,0.007871954087167978,FAM110D,0.01850699856930551,0.003511438118337029,2.46649793563541e-07,2.7709903682896328e-06,0.00832417816030812,100
FAM167A-AS1,1.0258006666447095,1.003888411871697,2.281935605083163e-05,0.020139108505100013,FAM167A-AS1,0.014568795583709254,0.0016299770081300026,1.8107207256345916e-06,1.8048434508851294e-06,9.389001085553813e-09,100
FAM167B,1.0252569064600037,1.0208775683402562,1.4544149767203863e-07,0.0017862237244844438,FAM167B,0.01416308911837961,0.011250286808744864,8.27107215257393e-08,4.033431832754598e-06,0.8180290030430577,100
FAM171A2,1.1070678197221897,1.0138085286751386,1.169058766379294e-06,0.0002640615403652191,FAM171A2,0.07377281676449135,0.005885174803448459,2.5470104419975213e-07,1.419407073113452e-05,0.029510400265608062,100
FAM180A,1.0139878420845942,1.0193766886236386,3.0755580961994153e-07,0.004857688210904598,FAM180A,0.009412823431643654,0.01015908368188487,1.9516039602170793e-07,1.212040939824041e-06,0.6685089258765965,100
FAM184B,1.0125032751122616,1.0188857810994199,9.238549740331337e-08,0.00345056913793087,FAM184B,0.010474759786944387,0.00935993601712034,1.5591114111955971e-07,1.0445910530644322e-05,0.09635330768848863,100
FAM193A,1.1442693273101237,1.0261840407368334,-3.5183505353586496e-08,0.005288729295134544,FAM193A,0.07320493345751962,0.01332353341669712,1.7830974856945241e-07,1.706392147138811e-05,0.02085370670665312,100
FAM220A,1.03148819692519,1.0060297339549096,0.000165393567585852,-0.027275023460388185,FAM220A,0.02210934594178851,0.0029934856742355066,5.5136128577066326e-06,1.6534728060890788e-06,2.737536225103126e-14,100
FAM221A,1.0630549128627407,1.0082195040373128,8.078469951477984e-06,-0.0012308476865291595,FAM221A,0.03221827486493388,0.0051833831075173645,1.0697237246050824e-06,2.381077816941397e-05,0.013537033942075827,100
FAM229B,1.5144355075817484,13.819400375113583,0.0008767883596010506,0.10543405480682849,FAM229B,0.1817129463508477,2.8706780131656022,9.464279502373014e-06,2.9374992520728823e-05,2.431145309398153e-14,100
FAM237B,1.0832901513199793,1.0108439180153852,4.384704733695344e-07,-0.0010021613445132971,FAM237B,0.07005366626588813,0.006435083149378301,2.0829145112162566e-07,3.178476632725057e-06,0.46800503772033053,100
FAM240C,1.0374357843791386,1.0085651030787315,-6.669215527494998e-06,-0.026045940946787596,FAM240C,0.01619867003723758,0.00349842576777893,9.619065006099568e-07,4.173032343387463e-06,2.2895619278080554e-05,100
FAM245B,1.0675798761253583,1.016819983290485,5.606737522612094e-07,0.012948068156838417,FAM245B,0.03260453183574748,0.009334573330162542,1.954452229738004e-07,3.8079420150125967e-06,0.5923921252867301,100
FAM25A,7.505104777472445,6.617125215912006,-1.8416453777092555e-07,0.006695088259875775,FAM25A,1.2310096677976614,0.06630915446598527,1.4418341669481892e-07,4.558428934003143e-07,0.4851710905412632,100
FAM3B,1.889606973829418,1.005619317442952,6.234175035757517e-07,0.035813750103116035,FAM3B,0.8050959539016527,0.00379766823514112,2.2612216679120896e-07,2.670682781605904e-05,0.2845936862449355,100
FAM3D,1.033383428602098,1.0064287033466737,-7.352658659343092e-07,0.004382020235061646,FAM3D,0.018517772970915326,0.005635493835898718,2.3819907562624826e-07,1.2617403743741428e-06,0.024577086294539665,100
FAM43A,1.0227793911104457,1.0098161574511095,6.914491774878684e-07,-0.015226658917963504,FAM43A,0.018276505926978673,0.004589163365025194,3.844448811656558e-07,1.9000772728390577e-06,0.5517122373416427,100
FAM66A,1.015020572658564,1.0154444908222526,-1.7652514708075274e-05,-0.005989903956651688,FAM66A,0.01083018174327487,0.007231832566020417,1.5230271868951544e-06,1.6772068566689992e-06,3.0705258863128844e-06,100
FAM72A,1.025877979345447,1.011952583962935,-8.106949172059785e-07,-0.006474809125065804,FAM72A,0.019098918880390454,0.008734551825875325,3.294900334105424e-07,2.238508934099272e-06,0.8635321725676667,100
FAM72B,1.009553358176445,1.022027223333878,-3.42191325779595e-05,-0.020620347894728185,FAM72B,0.00854311945788542,0.007816324824878786,2.5359351949648774e-06,1.3149369463062573e-06,1.0257331707172422e-12,100
FAM72D,1.0528859889671618,1.0160064999167957,-3.506245313502632e-06,-0.018884607367217542,FAM72D,0.03545863925165806,0.008773551318064034,6.369080398707853e-07,1.5530212389627806e-06,0.0014193039315959662,100
FAM76B,1.027748572133677,1.032706963866148,7.31060540815065e-07,0.03652481686323881,FAM76B,0.014482266634872338,0.013622763148060485,2.6139099378475124e-07,1.799220279774324e-05,0.29777761999826263,100
FAM83A,1.0006882881570318,1.0236822107164836,6.4683804840015565e-06,-0.00024877324933186173,FAM83A,0.0004969144236124628,0.012948449303135587,7.489108711039431e-07,1.5626638178445205e-06,0.03419239171246297,100
FAM83A-AS1,1.0466151779148398,1.0132441336090359,9.899716957662008e-07,0.004482241221703589,FAM83A-AS1,0.04661512828749277,0.0052158002994369766,2.4709715554770547e-07,2.2514819620197655e-06,0.5313829120507645,100
FANK1,1.1374346880494846,1.0075242044728816,-1.4110740554258428e-05,0.028798616752028466,FANK1,0.13373964882313255,0.004226365255821662,1.5127874500412324e-06,6.90838151223734e-06,1.210674964275838e-05,100
FAP,1.0208588416065019,1.0121315168057092,3.243258124285831e-08,-0.021437192261219026,FAP,0.008745347730183213,0.005858496348644103,2.4589620003673966e-07,1.923255324593745e-05,0.07473691423011303,100
FASTKD1,1.0518841966068342,1.0089359175427832,4.827232314674745e-06,0.025617258287966252,FASTKD1,0.047582489215558375,0.003903621718164371,7.051097204568965e-07,1.335043341396487e-05,0.000899590727021638,100
FASTKD3,1.0366222517146708,1.0039777760983135,1.5705269297328074e-06,0.0056935536116361615,FASTKD3,0.019720958717974045,0.002039924568268679,3.953074832783154e-07,1.399203802328898e-05,0.23303879540905592,100
FATE1,1.0092733209729874,1.0076896459359752,1.898380905771546e-05,0.007859833696857095,FATE1,0.00852731976281472,0.004588437704258241,1.4437467477864408e-06,5.314482673253502e-07,6.453697877032798e-08,100
FBLN1,1.0138773063939421,1.0158624062888846,1.749214265167609e-06,0.021817756332457066,FBLN1,0.013194302909245009,0.008985323041196897,3.515974131354614e-07,2.170076517410711e-06,0.7330829280391948,100
FBLN2,1.1031647074845723,1.0287115149689685,6.011187377126248e-06,-0.010104168029502035,FBLN2,0.04978748003832778,0.014297198018890447,7.109476610082328e-07,8.585012021573651e-07,0.0023075893816840633,100
FBLN5,1.0198356450514365,1.0144531877008998,7.039607999530517e-06,0.019085769690573216,FBLN5,0.015173341776826051,0.008915527767718253,9.915735809104832e-07,2.1723511832468493e-06,0.001778581628087484,100
FBN1,7.039171816450846,5.883017351197668,1.0154192971612019e-06,0.024484650790691377,FBN1,0.35764960114426514,0.12543975645107502,2.7903617356363566e-07,7.142456975839997e-06,0.00662535676337189,100
FBN2,2.935940238451683,2.8664938377077642,8.831655917518333e-07,-0.0031374307349324227,FBN2,0.2880922599961989,0.267944291916694,4.5323400873770923e-07,3.094939775809705e-06,0.8519002253252294,100
FBXO30,1.0484790996775226,1.0232629432426674,-3.7076876645159017e-06,0.02267376907169819,FBXO30,0.020512857606820745,0.013083130239068569,5.8107495480813e-07,2.1640986767331934e-05,0.3637807179799847,100
FBXO32,1.0051363564198872,1.0270089951874113,1.494157779429628e-05,0.029027646780014037,FBXO32,0.0021684624995897397,0.009471068420196857,1.4262581013533512e-06,2.947671458698045e-05,0.17032373655439045,100
FCER1G,1.048184264691939,1.0238983691339179,4.899537496783069e-07,0.0052104897052049634,FCER1G,0.03616641405398414,0.014433692272736534,2.136980405487542e-07,1.9016439715064398e-06,0.2506536422979696,100
FCN1,6.664763738723788,6.645632845864123,-1.1725803460649332e-06,0.004871927835047245,FCN1,0.1627543243853267,0.10564626719162648,3.071123443321897e-07,2.7627995355347304e-06,0.09261674469510531,100
FCN3,1.1293256169736028,1.0064980080548875,-5.6249800856278395e-06,-0.013330268654972315,FCN3,0.08728019193577609,0.002038859809450983,7.512798670770344e-07,1.0540834000518428e-06,0.00011212264815867483,100
FCRLA,1.10327217543683,1.0300172809760695,-1.0241881049921631e-07,-0.0007036304473876953,FCRLA,0.07067822191510306,0.016342076553197065,1.474792488544298e-07,8.138834960296193e-07,0.27868684758033124,100
FER1L6,1.8581690115678757,1.0182197283835828,-4.6127165228426744e-06,-0.02077392714098096,FER1L6,0.8293252386757987,0.010411438678462514,6.861681289746029e-07,7.284042436951602e-07,0.0011145142395213858,100
FERMT1,1.038814931392646,1.0032100607832115,2.968068159958648e-07,0.011819120720028877,FERMT1,0.024377133411184228,0.002392679436629353,2.388852737765667e-07,4.156412217328999e-06,0.7092396128416348,100
FFAR3,1.0531394376240186,1.0053011852710152,-2.5037623229877683e-05,-0.0005660218064440414,FFAR3,0.052443559981291174,0.0021864651557664213,1.7490527071532388e-06,5.503353848140811e-06,0.005484716997972051,100
FFAR4,6.842055792199085,6.388560726591429,1.3337023956339067e-06,0.007293844632804394,FFAR4,0.26935736562438717,0.1952195567592788,3.5308423586015073e-07,5.708275645685006e-06,0.4017640865235154,100
FGA,1.2010375512541926,1.0029575104307487,1.8427950288923966e-06,-0.006250763200223446,FGA,0.18721573745987624,0.0014313722459849214,4.2658474112192467e-07,7.93956241757834e-06,0.19160136482777085,100
FGB,1.1030795635344963,1.0339354105421965,0.00020893528439046348,-0.03329754665493965,FGB,0.01849983884754227,0.013096209834554683,5.654299362245698e-06,1.0684293524903905e-05,2.431145309398153e-14,100
FGD5,1.011384220288274,1.0149278751787676,-1.0154029310172064e-06,-0.00994157012552023,FGD5,0.008138563341651073,0.008758402543812356,2.515473139172093e-07,2.5199851414108247e-06,0.10687881918741036,100
FGF16,1.2841047449753342,1.0031123281063827,5.770027263842792e-06,-0.020197737105190752,FGF16,0.1967057453038354,0.0011022719059557782,8.644328705590452e-07,1.1796846977775053e-06,0.003467905745079653,100
FGF19,1.0492856732732792,1.0205648144415036,-3.800851693824825e-08,0.01566974161192775,FGF19,0.04067742049091187,0.010627151317656517,2.234432976799983e-07,1.1215778740870784e-06,0.23303879540905592,100
FGF2,1.0581775049056354,1.010092722074717,5.186294315251416e-07,-0.006471445560455322,FGF2,0.0291917719296896,0.004696788305099631,2.0085764607824424e-07,3.1030094768561176e-06,0.42589953286944426,100
FGF7,1.0669793451648049,1.011871487240002,-4.564691863251369e-07,0.01288981132209301,FGF7,0.03220992246162407,0.005747160504504436,1.7807932554636214e-07,7.180967422906623e-06,0.20837156667707046,100
FGFBP1,1.0175924316128817,1.022782222709757,7.011340375839837e-08,0.0008625939488410949,FGFBP1,0.01700323507322911,0.010125608518916493,1.937855666280341e-07,4.205026447993931e-06,0.2973098512233604,100
FGFR1OP2,1.0564906203528202,1.008513293596075,0.00014580406419554493,0.08219107076525688,FGFR1OP2,0.025547353350686346,0.0032920685741119225,4.5739569145723875e-06,3.498763680359497e-05,4.088766911595404e-11,100
FGG,1.0820817602306954,1.0347492533081106,1.2500762089118212e-06,0.0029364658519625665,FGG,0.03754147494204935,0.019097903614775494,4.4360353846445326e-07,7.661720978502552e-06,0.04569488775324837,100
FGL1,1.0137848047120301,1.014020273060478,-2.532989801444785e-06,0.040870046019554136,FGL1,0.010628047023869611,0.008932237739276873,4.3618504888902373e-07,1.4176998747911291e-05,0.00412758656869562,100
FGL2,1.027918513180866,1.0118729215313467,1.1797312444272734e-06,-0.005148981474339962,FGL2,0.014797652070949551,0.005766001820040966,2.3479567828924e-07,1.512016634133982e-06,0.0445873909803584,100
FHIT,1.0687397718611045,1.0173221116270057,1.994994366683045e-07,0.009225419647991657,FHIT,0.044531595873607596,0.008425060238682096,1.6512453389442975e-07,7.968581358939829e-06,0.556800632820111,100
FHL2,1.0284314998024557,1.0215663167682718,2.866269274548472e-07,0.010437855869531632,FHL2,0.026485571842907833,0.009981442677315265,2.359083681217799e-07,7.271953268238896e-06,0.7348575417524431,100
FIBIN,1.0199850872886085,1.0160938768812782,-1.386090736765766e-06,0.007244133311323822,FIBIN,0.014701494445172953,0.009029873419856524,3.463650080079818e-07,6.282615478853509e-07,0.025597333455387068,100
FILIP1L,1.0007583537111593,1.0143301713500785,1.2410167932230821e-06,0.012877040207386017,FILIP1L,0.000522499402970014,0.005930958020536826,5.529634648752377e-07,7.993039441035168e-06,0.4820171211025247,100
FKBP10,1.374176570811804,1.0087847043471445,-2.3633262522082532e-07,0.0007184761995449662,FKBP10,0.368018485717081,0.0047457917349464345,1.4736073578313554e-07,8.473670608351275e-06,0.23532234424433865,100
FKBP11,1.8974272671442767,1.0092270313823957,-1.699900710860902e-08,-0.012159629464149476,FKBP11,0.8860059812405898,0.003818453564788092,1.0122808012453948e-07,2.3779429781807227e-05,0.15073408359225682,100
FKBP1A,1.0106417137209665,1.044417497626751,2.24339075813873e-06,0.050469389259815214,FKBP1A,0.00964921415746966,0.015955919647107235,4.6601381168602843e-07,2.6405994473759088e-05,0.09577390703676887,100
FLAD1,1.0898008813064861,1.0158551683893762,0.0003057368985901121,0.07025236450135708,FLAD1,0.04633266497783068,0.008483339066601061,6.483335314598926e-06,1.8283642669720742e-05,2.431145309398153e-14,100
FLNA,1.1364555329237431,1.0219140775183027,-7.077418494816356e-07,0.01088334560394287,FLNA,0.08306403100527664,0.009936722300970825,1.7219524715181934e-07,1.1416151238640596e-05,0.8717931844886677,100
FLT1,1.024180815549898,1.005486176250849,2.7350969014605652e-06,0.008783738985657692,FLT1,0.012647184385525135,0.0026418986101655723,5.499120823491969e-07,1.9501265295908717e-06,0.024192345828353803,100
FMNL3,1.0198307362892267,1.029459872097678,6.322708655304155e-07,-0.027236239463090898,FMNL3,0.013726496129597287,0.01135534302275854,2.1438489417223955e-07,2.665138100874969e-06,0.10468762204132631,100
FMO1,1.0585660250006754,1.0025200631120696,-1.6280595558626487e-06,-0.013350298684090376,FMO1,0.05058471025996998,0.00182876907300962,4.7097588208330616e-07,9.025743178034156e-07,0.09626896527974206,100
FMO2,6.508719630228655,6.638317996272654,2.3566553633003196e-07,-0.004367009378038347,FMO2,0.17130315288992942,0.12453580215734261,2.0589482727480916e-07,2.407660666432261e-07,0.908595590498338,100
FMO5,1.1048265164937745,1.0111836526811748,1.0387753402341104e-07,0.007400179505348206,FMO5,0.06194620497414636,0.008533188727241839,1.3948574092108458e-07,6.107649708440922e-06,0.5429712124401437,100
FMOD,1.0344399214645552,1.015479461707342,-7.133387452284979e-08,-0.006245501134544611,FMOD,0.03404452869385107,0.007486952648604271,1.116911854385013e-07,2.6706095523131826e-06,0.6885527359912867,100
FMR1,1.2206814050885277,1.0134791028454904,-7.100298858858878e-05,0.1374109609425068,FMR1,0.1600275582343232,0.008637625262843765,3.7095707357930366e-06,3.4819875010378146e-05,6.800842611578185e-14,100
FN1,1.0089735810068303,1.0209098010470106,-1.0530814508058483e-06,-0.02573614552617073,FN1,0.008550931772838033,0.010115742433692577,2.7256169095061077e-07,4.3318742561222546e-06,0.04724303933983991,100
FNBP4,1.1573947289942077,1.0334168060453592,-8.194045112119852e-07,0.022438765466213227,FNBP4,0.05046951703679129,0.02257385899709057,3.541952952563091e-07,3.2452150259776207e-05,0.6596674443762637,100
FNDC4,1.0063545741126518,1.008397211701387,1.4992781780165388e-06,0.01835536291822791,FNDC4,0.004245975839138202,0.003038927470841029,2.55820202013738e-07,1.1484631445839998e-05,0.008358592740202876,100
FOLR1,1.0798590747541235,1.0083197920259,-9.545514591735582e-07,-0.0039371183142066,FOLR1,0.06290628719781967,0.004147330332832265,2.452956313292303e-07,1.7023155706302716e-06,0.031110506996963928,100
FOS,1.415188303567035,1.0078488556725076,2.689265780020378e-05,0.057056907117366794,FOS,0.09229772813615492,0.00477363271757505,1.950262132628652e-06,4.8603640348992996e-05,0.013532662207642338,100
FOSB,1.1170430346725067,1.024866008178958,0.00027309951168717815,0.077328861951828,FOSB,0.07136762434605462,0.012062300714275942,6.057720072005159e-06,2.0678034191706098e-05,2.431145309398153e-14,100
FOSL1,1.0741251129200668,1.0023735082989444,-6.252708277898478e-07,0.04683347180485725,FOSL1,0.03497441471107968,0.0008477526470973351,2.1577948952755352e-07,8.091039604571539e-06,0.012409590249063582,100
FOXC1,1.0570394470932654,1.0169324378123499,-6.857412957472775e-07,0.004268818981945515,FOXC1,0.04947739591535268,0.009338434193265313,2.436411214955383e-07,2.8505222085880447e-06,0.2846704856062235,100
FOXC2,1.0208822295833435,1.0089713547707813,-8.324085958122396e-07,0.005348745854571462,FOXC2,0.014848051036722109,0.00505573536406896,3.0790296868906116e-07,2.0360743981949467e-06,0.0010613518066386906,100
FOXD3-AS1,1.0150305406381797,1.0087228275368003,-2.18872753521282e-08,-0.0028391182981431485,FOXD3-AS1,0.009736299657809921,0.003353980232729572,1.8669120322398837e-07,2.0213283745128457e-06,0.5112343724479802,100
FOXD4L5,1.0942911968350335,1.0598402315225144,-3.1896265710429363e-07,0.0012208107486367226,FOXD4L5,0.05850081330848263,0.056657873656625,1.7287371402508156e-07,1.139414433831358e-06,0.6988198499418393,100
FOXF1,1.004196925121992,1.0211813785312303,2.10839415916908e-05,0.013272858811542393,FOXF1,0.003662154269904612,0.01068009633128571,1.8730058939394633e-06,1.033089867587314e-06,2.890075496366343e-05,100
FOXF2,1.1186232733360075,1.0090729229748883,-3.1079164322989075e-07,0.000659717507660389,FOXF2,0.09956279381759561,0.00444136717507859,2.815836802269695e-07,6.611971245638415e-07,0.8892691331193582,100
FOXI1,6.555621272210544,6.641209115861297,1.65201043138552e-07,-0.0012145414389669895,FOXI1,0.09932546645615002,0.05996023546599523,1.6665924419612576e-07,7.258466533261503e-07,0.9112858328812243,100
FOXK1,1.2698246107179012,1.0357734651212236,8.142278405323112e-06,-0.01255850464105606,FOXK1,0.05438675189858181,0.014310018801445144,1.0902678333723102e-06,2.678743056720167e-05,0.008214247615689573,100
FOXM1,1.1137305536795343,1.0214666077350134,1.319513420188656e-05,-0.03402951560914516,FOXM1,0.10085248201917103,0.010586349762107233,1.440902899062055e-06,5.221975099752525e-06,0.0011234321831950047,100
FOXN2,1.1230668181468866,1.0142048212135812,-2.6033298183847364e-08,0.01573286682367325,FOXN2,0.04585107693918145,0.00894810386350196,1.395704020796246e-07,2.6630046720458754e-05,0.9794438395827683,100
FOXP3,1.3399551209677836,1.1185399625797066,-6.728965598057357e-07,-0.0067523492500185965,FOXP3,0.3228340382574714,0.1075951664904737,1.669521371030836e-07,2.076556818006874e-06,0.8609993656810165,100
FOXQ1,1.070496933977463,1.0102442676542043,-1.287706548573908e-06,0.013384341187775135,FOXQ1,0.04023556782950032,0.004275911397387139,3.3911911317837036e-07,9.529465624683436e-06,0.16638918781670933,100
FOXS1,1.0382558268425803,1.0154448475544156,3.528854074019705e-07,-0.004680323721840978,FOXS1,0.016446107358637198,0.006708977303063972,1.965358138098269e-07,1.250893469786168e-06,0.7775671770615683,100
FREM1,1.207367656179506,1.0182015569308231,2.110564345446875e-05,-0.008764687068760395,FREM1,0.19887825926219,0.006954262730212338,1.6242992690146923e-06,2.0598509267819864e-06,1.547334843137081e-05,100
FRMD6,1.0085000510249469,1.0222600224999114,-1.4299381727767013e-06,0.0030361469089984893,FRMD6,0.008500001334791774,0.014759973887826277,3.2505897580263255e-07,1.9598077404847828e-06,0.569312971417804,100
FRZB,1.1083964003508904,1.0150985335909666,6.96181632164894e-08,0.0005351439025253058,FRZB,0.08895064717390858,0.008998875974911698,1.5569522689755893e-07,1.0540133730578395e-05,0.05256409479677367,100
FSCN1,1.0211677439544118,1.005339294268635,-9.321014688765672e-06,-0.014927941374480724,FSCN1,0.014042596078554717,0.003468289519324371,1.1969197259455776e-06,3.7571592378895324e-06,0.00023049731040122087,100
FST,1.430613993509159,1.0225670504494502,-1.9476414676589116e-06,0.005427558086812496,FST,0.34849889810161516,0.010293177535118873,3.8385453149560746e-07,4.65238897313323e-06,0.024427383542965225,100
FSTL1,1.0117974250025414,1.039512183468112,2.9962599240818123e-06,0.03319846048951149,FSTL1,0.008817024789375417,0.017028951753516035,4.803844890376731e-07,9.778232219578748e-06,0.008403406707860685,100
FSTL3,1.3283404442610922,1.0033164097781677,-1.135085944667935e-06,-0.0024178870767354965,FSTL3,0.3051970965877623,0.0017223553256212967,2.736146608399986e-07,1.2084988655262432e-05,0.325558457491647,100
FXYD1,1.0211755859772458,1.0203394827142818,9.843078476308165e-06,-0.01573501872830093,FXYD1,0.012523391521313843,0.010306907082859888,9.55468341584153e-07,4.696382170581702e-06,0.00037354519409801867,100
FXYD2,1.0652963152277881,178.5863990825615,0.016655433885753156,0.3162697359919548,FXYD2,0.02520530384196342,8.883804265940404,8.191896149845447e-05,5.926978654445418e-05,2.431145309398153e-14,100
FXYD3,1.0099732928919503,5.552976521173429,0.002577511218842119,-0.19792704477906228,FXYD3,0.00500266906800055,0.5241453579522052,2.0064692541102844e-05,7.244891211318837e-05,2.431145309398153e-14,100
FXYD5,5.592960488823643,7.632368163529203,6.671430000437794e-08,-0.02110742259770632,FXYD5,0.3133454821856884,0.34920943480403277,5.742153378140543e-08,7.080158566315324e-05,0.03079541610237896,100
FXYD6,1.097456519088604,1.0770907827575944,8.365480687899663e-06,-0.030824155509471894,FXYD6,0.045021113697911105,0.025082479867974815,9.158223670910104e-07,5.244667465332824e-05,0.00015407216322375298,100
FZD10,6.720703355298018,6.666667626721128,-7.934044361590509e-07,-0.0009465460514184087,FZD10,0.27151296569306693,0.12380301218491412,2.55877522865726e-07,4.617305354799087e-07,0.15999541241939683,100
G0S2,1.0438603272375664,1.010904239195174,1.0580977380953982e-05,-0.009996979013085366,G0S2,0.031088676319030718,0.005763850603671116,1.1460289221013776e-06,1.2494444870462857e-05,0.013833549237700313,100
G6PC2,1.0045135058959922,1.0202581667640969,-2.6146463817156017e-07,0.04146452605724335,G6PC2,0.0045134556818605485,0.009612369788847257,1.9973481969160972e-07,1.906151147464527e-05,0.7424352077121701,100
GABBR2,1.1388243659731028,1.030062266222265,5.066050697521973e-06,0.0074590465705841776,GABBR2,0.058034959581383126,0.012109264393351181,7.92371110287423e-07,2.5008937250377515e-06,0.025961196063410328,100
GABPB2,1.049263511278982,1.0061544317930946,3.487002522000182e-06,0.03729475662112236,GABPB2,0.025988963840511897,0.0030168377190202267,6.232527546973618e-07,1.8124095982378168e-05,0.0026680155662433514,100
GABRA1,1.0799331667572694,1.0070229278591252,-9.419179455605331e-07,0.020488645546138287,GABRA1,0.0507611813570792,0.004964724061689558,3.2362830063131877e-07,1.9808230732516547e-06,0.18101747997997822,100
GABRP,1.0871262818152652,1.0058142489788593,-0.00012072618977981619,-0.020701312329620122,GABRP,0.052498668822023586,0.0019100522969671251,4.22440526927984e-06,6.320849016603234e-07,7.37257477290143e-14,100
GAD2,1.7674054205464744,1.004686992181916,0.0003287040117720608,0.07825426429510117,GAD2,0.28356091600556627,0.0019246354651337037,6.835750076173839e-06,2.2112345605463896e-05,3.115787198141568e-14,100
GADD45A,1.943418051189638,1.1231817887489128,4.868008298721804e-06,0.06553105376660824,GADD45A,0.873882081228343,0.033199826682405925,7.290586535055849e-07,4.9598575129762386e-05,0.003885679216525612,100
