gene_name,in_degree_pagerank_positive,out_degree_pagerank_positive,oracle_score,suggested_perturbation,label,in_degree_pagerank_positive_se,out_degree_pagerank_positive_se,oracle_score_se,suggested_perturbation_se,oracle_score_pval_acat_fdr,k
C1QB,1.1359373500810286,1.0127511375168872,4.095978033092251e-05,-0.007964686416089535,C1QB,0.09375054082067556,0.0063257071532172625,8.780673471244158e-06,2.102105104446641e-06,0.12790606362334495,100
C1QBP,1.0283447580040794,1.037306998277737,9.298980896232933e-05,0.09220494113862515,C1QBP,0.012382168242846499,0.0170394638141565,9.128859932135363e-06,8.83817934719865e-05,0.011774606840510722,100
C1QC,1.0916016737497136,1.0207639629361744,5.200450264624124e-05,-0.004061981462873518,C1QC,0.0637373285261065,0.011158183743001962,9.464186315893828e-06,1.547784790434827e-06,0.21616661602665954,100
C1QL1,1.0530018199821565,1.0260269292752,0.00036473224317887796,0.07389198184013367,C1QL1,0.02576448093058272,0.012560151850852116,1.3569674508127258e-05,3.10737428127328e-05,2.3550177781720957e-06,100
C1QL2,6.522405876239927,6.7715784089835775,-4.613306100225145e-06,0.0018597085028886795,C1QL2,0.08436640562506295,0.05542071724204371,9.391584720942604e-06,3.141275486400624e-06,0.7191864328547728,100
C1QTNF1,1.0995468139858904,1.0307596399081655,-6.994646897737767e-06,-0.022518694400787354,C1QTNF1,0.06938977400967121,0.014258678193806804,8.96514122375762e-06,3.901884513349337e-06,0.9428942348309733,100
C1QTNF1-AS1,1.0341165653699154,1.0255181020182569,-2.893771616811591e-05,-0.00729472887236625,C1QTNF1-AS1,0.023503273890247974,0.01004619573605912,1.0056708357888581e-05,1.7451915927934967e-06,0.3330395130969614,100
C1QTNF4,1.0167843093935593,1.040354157058801,-7.504894504563709e-05,0.03182139318436384,C1QTNF4,0.011014460327505176,0.01379326507281634,1.1797938757487827e-05,4.047072668780152e-05,5.713687161187197e-05,100
C1R,1.2548128972173753,1.0199956050279946,0.0003059086506254971,-0.027831592112779618,C1R,0.15675827639957313,0.010506166542254818,1.3954931005731288e-05,1.6406952204646365e-05,5.374267829284392e-07,100
C1S,1.0039476078094018,1.0082092818427633,3.3016320710430594e-05,0.01425843964330852,C1S,0.0038777867927038065,0.0030049451560267624,9.644898905707147e-06,1.0863447142042818e-05,0.42811475849276204,100
C1orf127,7.130263891711783,6.6146989017534175,-0.0002386990309059911,0.00769203897099942,C1orf127,0.38579200434194294,0.09579742346328794,1.4063561775545678e-05,8.055096127667e-06,0.00011167076898800678,100
C20orf85,1.1806932476200087,1.0158105012231033,-1.0204182804045558e-05,0.00035375031642615796,C20orf85,0.16006330013303663,0.01320884009009799,9.56076391780398e-06,2.851967018029833e-06,0.7936165044535954,100
C22orf42,7.296450014280003,4.087854436963698,-9.617049751824425e-05,-0.020463808625936507,C22orf42,0.2326762837079551,0.13221779848699772,9.019788650952037e-06,1.4960786717751961e-05,0.02948037786037835,100
C2CD4A,6.860268705126151,6.176133007307954,6.082135542783362e-05,-0.03671202778816223,C2CD4A,0.1515847202274166,0.08007972557198881,9.33080532566854e-06,3.3929625939801205e-05,0.07449531492509069,100
C2CD4B,1.2139422528423554,45.19941425022998,0.012838396299630404,-0.1655909788608551,C2CD4B,0.06467681020108712,1.8210858933294152,7.89016786701842e-05,6.579344920085248e-05,4.6910832026415065e-14,100
C2orf27A,1.0328591360245567,1.0313327370492908,-0.0003000493895888212,0.020513931587338448,C2orf27A,0.02595749476451434,0.013554997799346893,1.3939984303192252e-05,1.2330948697941895e-05,4.8097779568901156e-05,100
C3,1.0227493675845623,1.0034747612469073,5.8100441906390186e-05,-0.03285271726548672,C3,0.021228799711006753,0.0014667379942120689,9.20254000956146e-06,1.0414688288430527e-05,0.33372773534630484,100
C5orf22,1.2309856696440729,1.0088089744573332,9.564332969262068e-05,0.03141125198453665,C5orf22,0.22394197002210997,0.003922975996861368,1.0207708352143732e-05,1.7666780464118785e-05,0.045442448796575684,100
C5orf52,1.0318828872898278,1.023176336790029,-2.969345767510845e-05,-0.001954201040789485,C5orf52,0.023401417738399825,0.009779739046769527,8.316005836349844e-06,3.369456236149396e-06,0.7021978172954586,100
C6,6.332416371504301,6.654750890584715,-9.77598850852246e-06,0.0024340666085481645,C6,0.1300631008405449,0.08796379573126752,9.228645539132429e-06,6.5561075492052555e-06,0.8691648989236529,100
C6orf132,1.0020153703377228,1.0086742497178798,-2.0642954414142878e-05,-0.021939817816019058,C6orf132,0.001363277580453275,0.004560061373809378,8.903300490649672e-06,1.110611213765653e-05,0.036622487295209435,100
C6orf141,1.0143822200274173,1.0159001291369711,3.599101772806534e-05,0.01620202124118805,C6orf141,0.010143998526687889,0.009448863441283694,1.0762503199350289e-05,6.499832962516438e-06,0.014278806555234908,100
C6orf58,1.0448087349098423,1.0018614712161957,-1.6286896315023114e-05,0.0002204475924372673,C6orf58,0.022811144871809755,0.0015454302744786778,8.085971264045898e-06,5.242100307080691e-06,0.871174995776012,100
C7,1.0588587335050859,1.0091890622521924,0.00011363683477611631,0.015366283729672432,C7,0.0273966740524403,0.004004257833934044,9.199986442576977e-06,3.0262981377312788e-06,0.0050860558046937595,100
C8orf34-AS1,1.0179859786433902,1.0133875394285998,2.9619810540708613e-05,-0.012520744455978275,C8orf34-AS1,0.012052736278177684,0.005963484277851482,9.561100443814567e-06,8.717484472960809e-07,0.5486030059346855,100
C9orf163,1.0290383966733003,1.0087536458832966,3.3777459117914075e-05,-0.009420289769768714,C9orf163,0.017202042227363382,0.004349396727453542,8.559502071440745e-06,9.728573993663757e-06,0.6828055486680937,100
C9orf24,1.197483323224796,1.0046203571772143,6.166514269523304e-05,-0.023912152834236623,C9orf24,0.11661106309137119,0.0022710084271020375,9.417977326183778e-06,3.251502715239398e-05,0.061017565944383116,100
C9orf78,2.1553434116836327,1.2036217321453868,3.6177449389356297e-05,0.026542743556201457,C9orf78,0.27119053890564215,0.0423816839355212,9.678455312637576e-06,7.984444168918024e-05,0.8273847480773435,100
CA12,6.676172394893692,6.279645998487426,-2.2865239714064955e-05,-0.0110371033847332,CA12,0.15694934224201634,0.0771998809466228,9.645392364161787e-06,9.471527996198908e-06,0.7820168203421369,100
CA2,1.0952433919865314,1.0125271533768778,0.0001943222178238102,0.045562062710523606,CA2,0.04433626482583479,0.005880991180240956,1.1779195244174332e-05,2.192770274399091e-05,0.03770199081900707,100
CA4,1.0428615637925587,1.0031598944046376,-1.8660763030027282e-05,0.007109295837581158,CA4,0.025147110127242706,0.0021308769199078212,7.901980436421949e-06,2.459293796322123e-06,0.5627906402527051,100
CA5A,1.5752994642812093,1.0173198363259586,0.00019559284056185788,-0.008595489198341966,CA5A,0.5301515302077275,0.009611545055520167,1.142454197152956e-05,1.912344068506599e-06,0.0010259423325759977,100
CA9,1.1291954250797034,1.0172892342469446,0.0008464409940643236,0.033931522369384765,CA9,0.10481022079870046,0.009573479796766832,2.1559995678694165e-05,6.928037542209177e-06,4.5398358439364416e-11,100
CACNG2,1.1663253685627033,1.0241639568070853,0.00010827796160583602,-0.0017751884926110505,CACNG2,0.11845379139563968,0.012726960905388626,9.335282282146212e-06,2.4531706380774667e-06,0.0948155571071203,100
CADM1,7.133268026337006,6.235796444662526,7.280231256686421e-05,0.008185022473335267,CADM1,0.3477407559493359,0.08810418456277552,9.244537847909395e-06,3.5186733234530694e-05,0.8831701849210677,100
CALB2,1.0278918312334233,1.0185290108736744,-1.734907513892381e-05,0.002150778588838875,CALB2,0.017082138506739713,0.0062679370822190505,8.001087636518527e-06,4.5417088685929515e-06,0.61311495968036,100
CALCA,1.0238148723774427,1.005044428422666,6.913125713367663e-05,-0.010860580056905746,CALCA,0.018651397446406634,0.0027477750948120263,8.376754231026242e-06,1.0487860449322651e-05,0.1926865672282846,100
CALCB,1.060910023045783,1.013282899934906,0.0003295445310504874,0.004377970970235765,CALCB,0.03714825061193705,0.004918036803177475,1.360847481620739e-05,2.361069930262471e-05,2.8200505201504028e-05,100
CALCRL,1.0971519162113466,1.0014594668382133,5.436187497025458e-05,0.023260248973965645,CALCRL,0.09411958004053247,0.0006113463485833662,9.144099754003583e-06,2.0839801869594543e-06,0.23800623308166108,100
CALD1,8.098745611014241,6.2572494829191365,6.003871290886309e-05,0.015993542075157165,CALD1,1.4963004802051854,0.13378809054953994,1.0208310882881427e-05,1.9917888586495498e-05,0.037603602638778724,100
CALY,1.069985353737487,1.030177231890735,0.0005597174643480685,0.1359928861260414,CALY,0.017421577506514734,0.009762686791735408,1.9792469471916423e-05,8.392152632452555e-05,5.426680523954934e-09,100
CAMK2A,1.0085000109008255,1.0142871057420022,0.0016353422473184764,-0.023818476758897304,CAMK2A,0.008500000582982437,0.004154508360580207,3.3045297947714704e-05,1.0421437730822283e-06,4.6910832026415065e-14,100
CAMK2N1,1.2343702022948968,2.2133032715942567,-0.00016337706239710314,-0.08644853509962559,CAMK2N1,0.15295085122134325,0.42268852370524834,9.716592643322027e-06,7.761777780414416e-05,2.1207742855344705e-06,100
CAPG,1.020852702803146,1.0395749819571267,5.541536697819538e-05,-0.03013969212770462,CAPG,0.007852607258327819,0.014459695656083746,1.0324982122761982e-05,1.7550040147496726e-05,0.7609172802712486,100
CAPN2,1.0224398278519724,1.0185927531444607,4.596520506538582e-05,0.003984080702066422,CAPN2,0.014318914503977823,0.007445175847732177,8.823394914096452e-06,7.615423631456988e-05,0.15213591292797207,100
CAPN7,1.2785307603941591,1.0091114437955107,-2.1856603546552832e-05,0.029377905074506997,CAPN7,0.177133560691836,0.0053044107700640965,8.968221179128058e-06,3.3373418243491293e-05,0.7710824388746578,100
CAPS,1.0439343821481166,1.0243904962565333,-7.170244070948684e-06,-0.009448247849941254,CAPS,0.030864282139474834,0.01290429668995037,8.429027940074828e-06,1.2901932225155347e-05,0.7806044303586012,100
CARMN,1.1061152517571449,1.0063515040634254,-4.4551832461365846e-05,-0.0061698459461331364,CARMN,0.07442311301869803,0.0034412729166793153,8.160170227890968e-06,3.2910280026200036e-06,0.275861069623656,100
CARS2,1.082400028315495,1.0073468359317002,-0.000199533255768074,0.025498969443142415,CARS2,0.07078374924682723,0.0036419587164197727,1.1494223062972006e-05,3.041015497795354e-05,5.744607510202966e-06,100
CARTPT,1.0302092182977087,1.0092853698984023,-0.00015726980925137468,-0.02209230441600084,CARTPT,0.01901061960108647,0.003623894698757791,8.635706540771967e-06,6.542518372810209e-06,0.003259124301868746,100
CASQ2,1.043105365318536,1.0049310383211145,0.0009762381570180878,0.022687920741736887,CASQ2,0.020914761836314917,0.0020693185678774067,2.6707509440343433e-05,8.56120303554663e-07,1.915134717478395e-13,100
CASR,6.258169794689865,6.747803953869939,1.4384821725457186e-05,-0.0051234221458435055,CASR,0.12392652866538323,0.06746638701315714,9.614663724447082e-06,1.319550599302499e-05,0.7185385367343473,100
CAV1,1.025318298653964,1.041029800397466,-3.7232046176995935e-05,0.014369221311062575,CAV1,0.011917122421953414,0.016763047344304758,8.332340994509114e-06,2.5728535954730983e-06,0.940479318161387,100
CAV2,6.511977655583052,6.4351220998889485,1.0694141553813098e-06,0.004357503354549408,CAV2,0.12046436550741572,0.09207927336670316,8.89118516758006e-06,1.4721134753512499e-05,0.8803748046218168,100
CAVIN1,1.0467087688987369,1.0181045383450258,1.0139994197970736e-05,-0.012330573201179505,CAVIN1,0.04359960777564743,0.009963359557401196,9.076244132992472e-06,6.9452295185346105e-06,0.7169587975124502,100
CAVIN3,1.2019569726155273,1.019376392725511,2.8498043429863174e-05,-0.002083768993616104,CAVIN3,0.16922640679365758,0.009867600320633682,8.550347186483562e-06,1.4984684663912588e-05,0.5250638396491728,100
CBFB,7.7108855428336645,2.9871768971243653,0.00011835800469270908,-0.02537789724767208,CBFB,0.3246441019736941,0.05438471444076187,1.0193356728078546e-05,4.139655953105774e-05,0.03152695324033148,100
CBR3,1.0278840334345511,1.0055481083983937,1.5242983807297605e-05,0.009954880326986312,CBR3,0.014302540941249789,0.0033980305876732723,8.452621933894958e-06,7.0578645755022886e-06,0.8346697297321952,100
CCAR2,10.57433692713255,5.288257960581206,1.8697733986527963e-05,0.05001380860805511,CCAR2,3.5186174450218672,0.11477066324767497,8.983573551693215e-06,3.8665149332696386e-05,0.10541628365620125,100
CCDC126,8.24933195262012,4.326816468158652,1.3795556089917227e-05,0.06332371652126312,CCDC126,0.8829747422113122,0.11790505406488302,9.559131605221425e-06,3.1149448263902075e-05,0.7669299805790865,100
CCDC134,1.0206888292360439,1.0306055966789334,-0.0002492470789866275,-0.033623324632644655,CCDC134,0.01312545944974915,0.013265387421941843,1.2933107679852536e-05,1.4998893891935005e-05,1.7847647540531385e-05,100
CCDC137,1.0036390946331186,1.0053314054533857,3.5958190835572166e-06,0.021299786269664764,CCDC137,0.0009524534642614135,0.0023152449792696564,1.0218709625801149e-05,3.635598134146183e-05,0.862042690296065,100
CCDC157,1.017383108485327,1.0105156061973561,-4.189884838439184e-06,0.012756111659109592,CCDC157,0.010688681290164492,0.004187844698217062,7.834066979894148e-06,1.503439297324141e-05,0.8496725613702607,100
CCDC178,1.1734331327029375,1.01479226020005,-4.6896836664984675e-05,-0.006860094778239727,CCDC178,0.08589022727220759,0.009106508472739975,9.245542511012585e-06,7.422172408272007e-06,0.0896166009502782,100
CCDC18-AS1,1.16695039776496,1.0401345775921227,-0.00021953140845198504,0.002418225947767496,CCDC18-AS1,0.07694112793955718,0.03008567690545072,1.1406610026954312e-05,2.8286163705847387e-05,0.002686953763999937,100
CCDC28B,7.3117965068144235,4.699076629737267,0.00017359934583566883,-0.01810183733701706,CCDC28B,0.31004498652652124,0.0810115371080132,1.1547273220638373e-05,3.950769636242589e-05,0.0011654380225038933,100
CCDC3,1.0250615227546314,1.0073795878250063,-2.7891696884694284e-05,-0.0029866138473153116,CCDC3,0.013351930814311611,0.00358132052676959,8.71646303037493e-06,3.969738943920702e-06,0.8726638538949214,100
CCDC33,1.0712527000163992,1.030401193799984,-0.0008577781278290786,0.022285412438213824,CCDC33,0.05623086259573401,0.01234944527666822,2.261544780666078e-05,2.2217666315307583e-06,1.7365026795419116e-13,100
CCDC80,1.0226562065372051,1.0183213083327178,-3.0166023590254555e-05,0.00805380493402481,CCDC80,0.016266386798352784,0.01053919168512192,1.0242193605033607e-05,7.743428657024183e-06,0.4432358889207827,100
CCDC85B,1.269734641445541,1.0293791526925793,-0.00013293160474859178,0.04989873044192791,CCDC85B,0.12404472792147166,0.010612532846546934,1.0546262726321554e-05,7.218557519770776e-05,0.22213369110531753,100
CCER2,1.0201692613117452,1.009257062746232,0.00015902394864497182,-0.02262653097510338,CCER2,0.009706412496662122,0.004571543646865451,9.578885943692058e-06,6.806759437044559e-06,0.015832579190909163,100
CCK,7.5722503050301135,5.097749885177811,0.00015914457128758387,-0.02294625177979469,CCK,0.2651340299043862,0.09182594187971656,1.2092660717618642e-05,1.5628648850605813e-05,0.00033902569136754493,100
CCL11,1.1462663840629153,1.002014600073193,-7.943951547986217e-06,0.008903791876509786,CCL11,0.06944922840485912,0.0013255287882451435,9.7550264353519e-06,1.7865979713330708e-06,0.8764020055280477,100
CCL13,1.0471776818654732,1.0266960646628167,-6.322256641396961e-05,-0.008129135817289352,CCL13,0.02786245478785776,0.009565186692690452,9.288475634136355e-06,1.0569774102650798e-06,0.08628514378398348,100
CCL14,1.1272673556174484,1.0079313692876177,0.00017811240944183736,-0.00536355494055897,CCL14,0.08763626459215068,0.003728673925171403,1.033776955798642e-05,2.3364543486261225e-06,0.007415389215051461,100
CCL17,5.970857866392566,5.9585245352715255,-4.116013127031692e-05,0.01554491400718689,CCL17,0.19161454132068334,0.1850146302995104,8.052020275192007e-06,3.890139687766885e-06,0.46214450249785266,100
CCL18,1.0199881273694709,1.0205792397304676,-0.00017044375913428668,-0.0080586121045053,CCL18,0.014963837641309635,0.00981371283590575,1.0961701381194379e-05,8.214478905783336e-06,2.06884853176854e-05,100
CCL19,1.012571320755632,1.0052218772030674,4.140003284192062e-06,-0.007683331235311925,CCL19,0.007125777880827054,0.0024470151246039256,8.428523393568464e-06,1.1642282208235808e-06,0.7404498780298989,100
CCL2,1.0398499882965861,1.0139284259613537,-7.561115772432459e-05,0.029409244172275067,CCL2,0.03570268143873962,0.008860444397959492,9.630624174061147e-06,3.741299698130511e-06,0.07120830943747888,100
CCL20,1.1224609390143483,1.0261984103111843,3.666346244528995e-05,-0.005752470102161169,CCL20,0.08370803671518587,0.012893856886769495,9.285554157527381e-06,3.966439877613701e-06,0.20963609219417617,100
CCL21,6.672606904435494,6.712402690458816,7.163034559312109e-06,0.0004521687515079975,CCL21,0.25109585657586403,0.11658803618389772,8.909455914109614e-06,6.822351890928795e-07,0.9622064402844179,100
CCL26,6.624263965810383,6.524455648869231,5.99533048784906e-06,-0.0011086814454756677,CCL26,0.2551184185540372,0.12954071679695206,9.478495576723233e-06,9.547939188343032e-07,0.18257371480780496,100
CCL27,1.2703919520379336,1.0096693489605943,-2.312039515345532e-05,0.0037386948615312577,CCL27,0.21514769261882316,0.004760249815841946,8.728334751816104e-06,7.82292979847542e-06,0.4886549192221998,100
CCL3,1.075847381421531,1.0080014746452488,-6.412258324189679e-05,-0.008335443390533328,CCL3,0.047280261096793605,0.004234331281880685,8.168374926388903e-06,1.162536579960556e-06,0.19045788352436907,100
CCL4,1.1031631704914562,1.0177539377492786,3.806253200394849e-05,-0.009958057450130581,CCL4,0.0672887812432545,0.009646250561221228,9.18821708496731e-06,1.24300876816876e-06,0.6055398867529658,100
CCL5,1.0514221074904926,1.013626023235604,0.0001288284076281343,-0.012895110063254833,CCL5,0.03026118090580906,0.005144577623402885,1.1470470104291808e-05,2.9798642454737263e-06,0.0031094786492351246,100
CCL7,6.499782880430242,6.6529199665103524,2.443430428712645e-05,-0.0049679275043308735,CCL7,0.07764271050332403,0.1255647258962156,8.74324831415672e-06,3.1740291007542563e-06,0.8998788608032046,100
CCL8,6.7520052991270845,6.596336880745676,-1.204629115818534e-05,-0.0028816720470786093,CCL8,0.318724755318935,0.08916760922278541,8.811212403324066e-06,6.248897543053489e-07,0.1679514530237992,100
CCN1,7.178564716130652,6.681721871906887,6.082637127065027e-06,8.571557700634002e-05,CCN1,0.7916374009303755,0.1210593484811964,1.0103530718103827e-05,5.2164321924397495e-06,0.4387997559712522,100
CCN2,1.0077683404808477,1.0117849215160364,-1.5480245918411127e-05,0.0004409487545490265,CCN2,0.005334050825351617,0.004435227837843145,8.610470548852298e-06,5.585734087506932e-06,0.7986186977031785,100
CCN3,1.100329210911694,1.0033560197653122,-0.0002745230960681511,0.06448842793703079,CCN3,0.039251553105796415,0.0017826355739361404,1.2894844552792183e-05,1.4378371245986544e-05,5.501667457275917e-06,100
CCN5,1.0110733264118843,1.0280704413663795,1.664970361446194e-05,-0.009981377366930246,CCN5,0.008015369862862848,0.010916627190851371,9.203716312087961e-06,1.7040744472310465e-06,0.9763569375338368,100
CCNA2,1.0000000104500024,1.0105320993967675,-0.0001727346678845265,0.009081661617383361,CCNA2,6.643854105672346e-10,0.007554742576628877,1.1550584107013198e-05,6.073224715891845e-06,0.003569559113552854,100
CCNB1,2.796449733941506,1.0100464084301972,-0.00017979184771320432,0.018435292281210422,CCNB1,1.4831048122565957,0.004236359463113782,1.1025729523894851e-05,8.234525216015191e-06,0.015645269305443667,100
CCNB2,1.230739154924621,1.0059761986545275,-0.00028420159473171227,0.008459392320364714,CCNB2,0.11037681603835225,0.004485877986253082,1.394079290079907e-05,3.953224769060817e-06,0.0007644147306161347,100
CCND1,7.56475090696201,4.152712620933898,-8.42197492829655e-05,0.021795326173305513,CCND1,0.25409724420894014,0.08956101189298113,8.569072009015311e-06,2.2724560261238967e-05,0.10148392772746767,100
CCND2-AS1,1.273534601763588,1.0042380703044378,8.739461692925942e-05,0.00497445248067379,CCND2-AS1,0.234471769577529,0.0022082112368496196,9.458749450381237e-06,1.0274928097842111e-05,0.16625114361163693,100
CCNL2,8.172063011094457,3.4130900560406503,-3.393885525838414e-05,0.052039368748664855,CCNL2,0.3993570169415191,0.10504344125893376,1.0683395276347734e-05,3.64244390678328e-05,0.07936594926364433,100
CCNT1,6.5133617262050025,6.361096394423956,5.166878356931193e-05,0.0600946119427681,CCNT1,0.14979478845801908,0.11434642888147173,1.0677394814153089e-05,9.697085619804989e-05,0.3283064666733662,100
CCR10,1.0343850559993377,1.0327652964170257,-8.850599796062398e-05,0.0026618261937983332,CCR10,0.03073191868719522,0.013272387725357862,9.880931341085725e-06,1.4658821564884003e-05,0.1260006206200595,100
CD109,1.034741245238952,1.0116888199338747,-8.982863832898146e-05,0.0026906146528199314,CD109,0.019246193773217075,0.005661709609164401,1.008556046622899e-05,7.411733901314414e-06,0.13080286778555714,100
CD177,1.034605030037792,1.017939654407375,7.935762243960198e-07,0.032130606211721896,CD177,0.027164063828282403,0.010310836973700827,1.050295875234381e-05,1.4647875821781118e-06,0.9682025473793786,100
CD2,1.0620916782343108,1.023122525249049,-0.00012542762865393796,0.0038966368627734484,CD2,0.04283370322883834,0.011002110511873374,1.1878081423356517e-05,3.973263029844138e-07,0.004162943241813625,100
CD24,1.0621644133302672,1.0137023468017974,1.9999901128358032e-05,-0.09446662142872811,CD24,0.025232401426648083,0.00675456353423218,9.10094956692515e-06,3.165553976714996e-05,0.1931620434903873,100
CD244,1.0816104051800413,1.011716185074344,0.0002472324038717488,-0.020943245943635704,CD244,0.05638386620651359,0.005327609510760738,1.0961089859922889e-05,4.943423953416553e-07,0.0011100559482628328,100
CD248,1.0344705524213307,1.0103035138349228,-2.7208325240053454e-05,0.010230245059356094,CD248,0.02681700074875783,0.004310091517292445,8.026167393250573e-06,1.6242240764648434e-06,0.8066398194504242,100
CD2BP2,1.0550239888225497,1.02512523051628,6.355964037936701e-05,-0.015097848773002624,CD2BP2,0.02809351141055521,0.012500086049001805,9.344881564703729e-06,4.90402898438249e-05,0.022128687319541655,100
CD33,2.168000977290599,2.1577885636611667,-2.9343827286538726e-05,-0.003125063218176365,CD33,0.2280997067583153,0.22747026685097774,9.474180711758818e-06,2.702518342994791e-06,0.7570333393640084,100
CD34,1.1322512601812331,1.0010595954399732,-1.2774144516640718e-05,-0.013297080444172025,CD34,0.07499772671629304,0.0004005177010147286,7.753761627252763e-06,3.4913304889300007e-06,0.8440491993811847,100
CD36,1.0388052654149182,1.014065697630001,2.224704557001189e-05,0.020049958676099777,CD36,0.03822548468664498,0.008721872172967913,9.560481519705715e-06,2.234017855354103e-05,0.9197232629120112,100
CD37,1.0451159709790396,1.0088762657784793,5.9716105486131707e-05,0.007538256756961345,CD37,0.02129443609459667,0.0053478457956673085,1.0118836070851091e-05,2.6589627188424153e-06,0.11670316585452686,100
CD3D,1.0000467622625253,1.0256140288209508,0.00032312140101566913,-0.008247962975874544,CD3D,4.675194471314162e-05,0.01587400392951706,1.4785612469441367e-05,6.756683647061215e-07,1.5894336165365314e-05,100
CD44,1.278036860917031,1.0174677255260673,0.0001721510133211268,-0.0232873703725636,CD44,0.07443246421635293,0.009620660812949345,1.090105533891014e-05,4.710632957860104e-05,0.01883124964481518,100
CD48,1.0154937125559067,1.0152810540410706,2.209156344861185e-05,0.004226341005414724,CD48,0.009538312014206128,0.008946163425756897,9.051032841061476e-06,1.3950028763205088e-06,0.7822066006356734,100
CD52,1.0637814432836792,1.0179510276135237,0.0001097620956872447,0.06000386390835047,CD52,0.04283958596592844,0.00919287445514438,1.042334761615039e-05,4.11369988205034e-06,0.007841108027219438,100
CD59,1.6136778822933755,3.5809757439291143,0.002536610149545595,-0.18405087873339654,CD59,0.12605295816296766,0.27017597189899023,3.919621155939221e-05,6.187852934017081e-05,6.693991766122267e-14,100
CD70,1.026187011606014,1.0091172299404991,-0.0001233744764522271,-0.00665292271412909,CD70,0.013030143940673072,0.003805714235795783,1.0506430008761894e-05,6.797111720981636e-07,0.027821429074562143,100
CD74,2.7554058615843364,1.032761229964914,-1.8523492240660744e-05,0.014520742632448673,CD74,1.698655496080061,0.014859757418446026,9.107982819574029e-06,2.137338011384344e-05,0.3561365571445389,100
CD79A,2.1860102388391693,1.9899689271530736,6.211590728639749e-06,0.008685790784657001,CD79A,0.2395685198593945,0.2133064433206319,9.40764278523971e-06,3.903690903498815e-06,0.79378821942683,100
CD83,1.0196797869965757,1.0242071417091472,0.00015324885486279528,-0.007448419816792011,CD83,0.0112049433749917,0.017449901238345285,1.0703043762667368e-05,1.1345208405629026e-05,0.0020951280433132184,100
CD9,6.404182753863126,6.522314277673201,-0.00019105014247543294,-0.003878703713417053,CD9,0.08637269550332842,0.08738494090756166,1.1121466734539983e-05,3.575004590277587e-05,0.025989117519015413,100
CD93,6.525287478164568,6.498192580279173,6.8998142023701806e-06,-0.0025625485926866532,CD93,0.12470325129876351,0.07891608386826972,8.713684672975494e-06,1.8087395677865857e-06,0.5831502077420673,100
CD96,1.0412726390447313,1.0126069510945561,0.00015107941861970176,0.0102066498901695,CD96,0.02554736815399832,0.005965422574084821,1.2229417963234028e-05,3.103165097146294e-06,0.0011773826458766725,100
CD99,1.0480347594057315,1.0168116151339075,0.0028796911123208702,0.10546982899308205,CD99,0.023812339339979113,0.007449212470803113,4.2848033187531953e-05,5.406694332807424e-05,4.6910832026415065e-14,100
CDA,1.0262427915488785,1.0144433779611743,0.00015952146646668552,-0.008208470838144421,CDA,0.018536599497275548,0.005057579958082513,1.0486658515837143e-05,1.9218248981387405e-06,0.001096864203589128,100
CDC16,6.979682685975123,4.648803163930747,-2.331755024570725e-05,-0.03317190766334534,CDC16,0.15843977036740478,0.09098867928428359,7.916988140167943e-06,3.7289148176279035e-05,0.048611695862121836,100
CDC20,1.0174327597854855,1.015801022536016,3.4470878166530386e-05,0.003263241851236671,CDC20,0.017432749270520225,0.006232636839184043,9.768877268000407e-06,3.894894138672598e-06,0.8506088573240871,100
CDC25A,1.0259398394500452,1.0089463522751647,1.830783780690126e-05,-0.003504972420632839,CDC25A,0.025939828914783462,0.005265595163610189,8.354551966890736e-06,4.813722902212849e-06,0.6028057271748585,100
CDC25C,1.06360097950501,1.0268567427641602,-9.121107150917851e-06,-0.006022017928771674,CDC25C,0.029119605186958487,0.011381379037132665,8.945882092305479e-06,2.7831932768149758e-06,0.08202654670764468,100
CDC42EP1,1.247866875768049,1.0162698806709334,0.0003564889069093624,-0.04738582938909531,CDC42EP1,0.22859360938984322,0.009979287173190654,1.555330810789061e-05,1.7845342756686582e-05,1.2101730577076601e-05,100
CDC42EP2,1.0079684655156946,1.025107473490773,5.1446814969722256e-05,0.02783814910799265,CDC42EP2,0.007099181547923152,0.011062275703282592,9.451871668498747e-06,1.0134850414459655e-05,0.05802241358214606,100
CDC42EP3,1.1917401549121744,1.1016688483172679,0.0006529376213438809,0.08884038150310516,CDC42EP3,0.11167247572582317,0.023820068563712753,1.749709467578481e-05,6.997997406007022e-05,1.4781665240197565e-08,100
CDC42EP5,6.7856654210626735,6.573744653763733,-2.5219613694389408e-05,0.00938532717525959,CDC42EP5,0.15123975353903163,0.06339678573920234,1.0252934200519834e-05,6.254235142504853e-06,0.5017008155872341,100
CDC5L,1.094955169185357,1.0397094588445868,0.00017001042787796904,-0.037645341865718364,CDC5L,0.045777672560613304,0.01293050463402908,1.4232949723579326e-05,3.8453250369538625e-05,0.004649594085416118,100
CDCA2,6.418997348250323,6.65679282138579,1.5431335193625272e-05,1.7467644065618517e-05,CDCA2,0.09523460119979091,0.056891536110916276,1.006864627196798e-05,2.353662938900562e-06,0.8816460316610113,100
CDCA3,1.0731553158822336,1.0266429924041196,7.52468978816978e-05,-0.01415403364226222,CDCA3,0.05731013725484191,0.01658389865375986,9.64433839478232e-06,3.313968568574511e-06,0.07236097813973938,100
